feature_name,importance
rounded_6h_inview_count_std,16647.97861266136
rounded_1h_inview_count_median-rounded_1h_inview_count,16615.517541646957
rounded_3h_inview_count_median-rounded_3h_inview_count,16604.19753241539
rounded_12h_inview_count_median,16567.97209239006
rounded_3h_inview_count_min/rounded_3h_inview_count,16476.79557108879
total_read_time_max,16462.52367901802
rounded_6h_inview_count_kurtosis,16413.20446705818
click_cossim_item2vec_scroll_mean_0,16410.23544406891
rounded_5m_inview_count_min/rounded_5m_inview_count,16409.408493041992
rounded_30m_inview_count_mean/rounded_30m_inview_count,16370.369126796722
rounded_15m_inview_count_max/rounded_15m_inview_count,16352.067219257355
next_impression_id_max_cossim_rank,16287.320303440094
rounded_30m_inview_count_norm,16176.645494937897
rounded_24h_inview_count_median,16112.446748018265
time_gap_to_next_inview_impression_time_median,15904.598411798477
inview_count_median-inview_count,15891.300640583038
time_gap_to_next_inview_impression_time_min,15760.560606956482
rounded_12h_inview_count_min/rounded_12h_inview_count,15713.914810657501
rounded_1m_inview_count_mean/rounded_1m_inview_count,15697.243252754211
next_impression_id_max_cossim,15611.2696890831
total_read_time_mean,15487.681091547012
rounded_12h_inview_count_mean-rounded_12h_inview_count,15401.303371667862
rounded_24h_inview_count_mean,15338.595513105392
rounded_6h_inview_count_median,15312.932295560837
rounded_10m_inview_count_norm,15287.29602766037
rounded_1h_inview_count_min-rounded_1h_inview_count,15218.4829723835
rounded_1m_inview_count_skew,15198.666915893555
rounded_1m_inview_count_min-rounded_1m_inview_count,15123.628527402878
rounded_24h_inview_count_rank,15108.353050231934
rounded_15m_inview_count_skew,14983.642421722412
next_impression_id_min_cossim,14973.864904642105
rounded_30m_inview_count_skew,14885.971092224121
rounded_1h_inview_count_max-rounded_1h_inview_count,14734.30362534523
click_cossim_item2vec_mean_2,14718.252610445023
past_inview_count_kurtosis,14714.047291994095
rounded_6h_inview_count_median-rounded_6h_inview_count,14705.237583637238
rounded_30m_inview_count_min-rounded_30m_inview_count,14643.453518390656
rounded_6h_inview_count_mean/rounded_6h_inview_count,14624.359042406082
rounded_15m_inview_count_norm,14374.995836734772
rounded_12h_inview_count_rank,14316.445080041885
article_read_count_v2,14274.828294754028
bert_individual_mean_cossim_norm,14230.084895133972
rounded_1m_inview_count_kurtosis,14209.04069685936
rounded_30m_inview_count_max/rounded_30m_inview_count,14163.919198036194
rounded_6h_inview_count_mean,14098.316571950912
rounded_24h_inview_count_norm,14090.020563840866
rounded_15m_inview_count_min/rounded_15m_inview_count,14066.343321561813
bert_individual_median_cossim_norm,14054.746229171753
rounded_6h_inview_count_mean-rounded_6h_inview_count,13979.107296466827
rounded_3h_inview_count_max,13860.025369644165
time_gap_from_prev_inview_impression_time_min,13858.212723255157
rounded_20m_inview_count_skew,13787.68947148323
rounded_3h_inview_count_median,13775.021748781204
rounded_20m_inview_count_median-rounded_20m_inview_count,13753.98026227951
rounded_10m_inview_count_min-rounded_10m_inview_count,13749.848123073578
rounded_1m_inview_count_norm,13723.501793146133
rounded_20m_inview_count,13698.45059299469
rounded_20m_inview_count_min/rounded_20m_inview_count,13639.037781238556
time_gap_to_next_inview_impression_time_min/time_gap_to_next_inview_impression_time,13610.603309631348
inview_count_median/inview_count,13595.768030166626
rounded_2m_inview_count_skew,13588.921848773956
rounded_1m_inview_count_mean-rounded_1m_inview_count,13569.873581647873
rounded_30m_inview_count_mean-rounded_30m_inview_count,13544.464562416077
rounded_1h_inview_count_max/rounded_1h_inview_count,13480.482211112976
rounded_3h_inview_count_max/rounded_3h_inview_count,13479.913184642792
rounded_20m_inview_count_mean/rounded_20m_inview_count,13414.788378715515
rounded_5m_inview_count_max-rounded_5m_inview_count,13391.22121310234
rounded_20m_inview_count_min-rounded_20m_inview_count,13310.219252824783
rounded_3m_inview_count_kurtosis,13249.785564899445
second,13230.7477684021
rounded_30m_inview_count_min/rounded_30m_inview_count,13224.614382505417
rounded_3h_inview_count_min,13218.52182507515
next_impression_id_min_cossim_rank,13194.576286554337
bert_individual_quantile_q75_cossim_norm,12990.147767066956
rounded_12h_inview_count_norm,12954.248868465424
rounded_3h_inview_count_std,12953.830058574677
time_gap_to_next_inview_impression_time_mean,12864.20083284378
rounded_5m_inview_count_kurtosis,12859.109619617462
rounded_6h_inview_count_min/rounded_6h_inview_count,12719.557474374771
rounded_30m_inview_count,12482.762810468674
rounded_1h_inview_count_std,12482.578295469284
rounded_10m_inview_count_max-rounded_10m_inview_count,12381.764760017395
rounded_10m_inview_count,12380.9195394516
rounded_1h_inview_count_median,12069.508262634277
bert_individual_quantile_q90_cossim_norm,11986.99398446083
rounded_12h_inview_count_mean,11973.840965509415
rounded_5m_inview_count_max/rounded_5m_inview_count,11899.447197914124
time_gap_to_next_inview_impression_time_mean/time_gap_to_next_inview_impression_time,11793.218631744385
rounded_10m_inview_count_skew,11791.953516244888
time_gap_from_prev_inview_impression_time_mean,11779.68637084961
rounded_5m_inview_count_skew,11725.70469212532
time_gap_from_prev_inview_impression_time_median/time_gap_from_prev_inview_impression_time,11725.189055204391
inview_count_std,11607.582221031189
past_inview_count_min-past_inview_count,11602.987896203995
rounded_3m_inview_count_skew,11500.595696210861
rounded_15m_inview_count_min-rounded_15m_inview_count,11423.579110622406
rounded_3h_inview_count_mean,11389.491888523102
rounded_30m_inview_count_max-rounded_30m_inview_count,11193.277567863464
rounded_15m_inview_count_max-rounded_15m_inview_count,10972.088961362839
rounded_6h_inview_count_norm,10878.744143009186
rounded_30m_inview_count_std,10858.865347862244
weekday,10770.867826461792
rounded_10m_inview_count_mean/rounded_10m_inview_count,10547.34009218216
rounded_20m_inview_count_norm,10515.441781044006
inview_count_mean,10503.467616319656
rounded_15m_inview_count,10432.788779735565
rounded_3m_inview_count_mean/rounded_3m_inview_count,10387.048455238342
rounded_3m_inview_count_max/rounded_3m_inview_count,10383.101629972458
rounded_6h_inview_count_min,10308.379523277283
rounded_24h_inview_count_max/rounded_24h_inview_count,10196.057644367218
rounded_5m_inview_count,10153.997530937195
rounded_1h_inview_count_max,10010.337275981903
time_gap_from_prev_inview_impression_time_skew,9909.15072441101
click_cossim_item2vec_mean_0,9896.411685705185
rounded_5m_inview_count_mean/rounded_5m_inview_count,9884.143003225327
rounded_15m_inview_count_mean/rounded_15m_inview_count,9771.971998691559
rounded_30m_inview_count_median,9765.251830101013
time_gap_to_next_inview_impression_time_skew,9715.631543397903
rounded_20m_inview_count_std,9677.65445613861
rounded_2m_inview_count,9669.667070388794
rounded_3m_inview_count,9595.63151884079
rounded_2m_inview_count_max-rounded_2m_inview_count,9576.886927843094
rounded_2m_inview_count_mean-rounded_2m_inview_count,9575.62229681015
rounded_10m_inview_count_mean,9500.930527210236
rounded_1m_inview_count_max-rounded_1m_inview_count,9180.672972202301
rounded_15m_inview_count_std,9123.841257095337
time_gap_to_next_inview_impression_time_kurtosis,9065.145403385162
rounded_1m_inview_count_max/rounded_1m_inview_count,8996.947466373444
time_gap_from_prev_inview_impression_time_kurtosis,8932.274265527725
rounded_12h_inview_count_max/rounded_12h_inview_count,8909.978382587433
rounded_20m_inview_count_max-rounded_20m_inview_count,8816.49623465538
rounded_20m_inview_count_mean-rounded_20m_inview_count,8754.860106229782
rounded_30m_inview_count_mean,8732.409523963928
