feature_name,importance
rounded_12h_inview_count_min-rounded_12h_inview_count,15730.29177236557
rounded_2m_inview_count_min/rounded_2m_inview_count,15614.385956764221
rounded_24h_inview_count_min-rounded_24h_inview_count,15516.36815905571
rounded_20m_inview_count_kurtosis,15489.247185230255
total_read_time_median,15478.074178218842
rounded_24h_inview_count_min/rounded_24h_inview_count,15458.749726772308
rounded_15m_inview_count_min/rounded_15m_inview_count,15294.341435432434
past_inview_count_min-past_inview_count,15224.03387594223
rounded_6h_inview_count_max,15156.222023010254
rounded_6h_inview_count_rank,15142.6719892025
rounded_5m_inview_count_min-rounded_5m_inview_count,15133.783907413483
rounded_12h_inview_count_median-rounded_12h_inview_count,14949.149975299835
rounded_5m_inview_count_norm,14868.647938251495
multilingual-e5-large-instruct_individual_min_cossim_norm,14856.950972557068
rounded_6h_inview_count_max-rounded_6h_inview_count,14823.86740732193
rounded_15m_inview_count_kurtosis,14750.999899864197
total_read_time_kurtosis,14590.96713066101
rounded_24h_inview_count_mean-rounded_24h_inview_count,14577.510907888412
rounded_3h_inview_count_median-rounded_3h_inview_count,14563.425805568695
rounded_12h_inview_count_max,14533.353998184204
rounded_3m_inview_count_median-rounded_3m_inview_count,14505.968468666077
total_pageviews_kurtosis,14491.858392953873
rounded_12h_inview_count_skew,14426.764686107635
rounded_3m_inview_count_norm,14330.239361763
total_pageviews_max,14309.338283538818
rounded_30m_inview_count_mean/rounded_30m_inview_count,14288.042026996613
inview_count_kurtosis,14275.616017341614
rounded_2m_inview_count_mean/rounded_2m_inview_count,14106.559201717377
rounded_1h_inview_count_max-rounded_1h_inview_count,14059.357717037201
past_inview_count_skew,14048.978381156921
rounded_24h_inview_count_norm,13858.888280391693
rounded_20m_inview_count_min/rounded_20m_inview_count,13828.476022720337
total_inviews_max,13782.751287460327
time_gap_to_next_inview_impression_time_min/time_gap_to_next_inview_impression_time,13772.430469989777
rounded_3h_inview_count_min/rounded_3h_inview_count,13769.892419099808
rounded_6h_inview_count_min-rounded_6h_inview_count,13769.878117084503
rounded_12h_inview_count_mean-rounded_12h_inview_count,13611.78935623169
total_read_time_std,13535.476007938385
rounded_20m_inview_count_median-rounded_20m_inview_count,13460.67553138733
rounded_1h_inview_count_mean-rounded_1h_inview_count,13280.41489481926
article_read_count_v2,13262.74291563034
time_gap_to_next_inview_impression_time_max,13194.278553009033
rounded_30m_inview_count_skew,13192.924876213074
time_gap_from_prev_inview_impression_time_median,13170.98506641388
rounded_3h_inview_count_skew,13134.60754442215
rounded_12h_inview_count_median,12991.660258293152
rounded_1m_inview_count_skew,12991.29405760765
rounded_12h_inview_count_min/rounded_12h_inview_count,12882.526292324066
rounded_3m_inview_count_min-rounded_3m_inview_count,12852.336386919022
