feature_name,importance
rounded_24h_inview_count_skew,16141.280147790909
total_read_time_mean,16063.895664691925
rounded_30m_inview_count_skew,15883.282763004303
rounded_3h_inview_count_min-rounded_3h_inview_count,15879.914691925049
rounded_6h_inview_count_mean/rounded_6h_inview_count,15853.992787837982
rounded_3m_inview_count_min-rounded_3m_inview_count,15773.465464115143
rounded_24h_inview_count_std,15767.88556432724
rounded_10m_inview_count_norm,15763.93804693222
rounded_3h_inview_count_norm,15761.969587564468
rounded_6h_inview_count_kurtosis,15754.883156299591
rounded_1h_inview_count_max-rounded_1h_inview_count,15675.693897485733
rounded_1m_inview_count_min-rounded_1m_inview_count,15645.804218053818
multilingual-e5-large-instruct_individual_quantile_q10_cossim_norm,15643.003782510757
rounded_12h_inview_count_mean-rounded_12h_inview_count,15613.505847930908
rounded_6h_inview_count_std,15610.881757259369
rounded_3h_inview_count_skew,15596.087670564651
multilingual-e5-large-instruct_individual_mean_cossim_norm,15578.364208459854
rounded_1h_inview_count_mean-rounded_1h_inview_count,15510.588332653046
rounded_3h_inview_count_min/rounded_3h_inview_count,15443.45943570137
minute,15388.20223903656
total_read_time_max,14922.971536636353
rounded_24h_inview_count_median,14904.584166526794
time_gap_to_next_inview_impression_time_median,14873.835092544556
rounded_15m_inview_count_norm,14840.777358531952
total_inviews_max,14709.198184490204
time_gap_to_next_inview_impression_time_min/time_gap_to_next_inview_impression_time,14662.631646633148
rounded_3h_inview_count_max/rounded_3h_inview_count,14507.295884370804
rounded_6h_inview_count_min/rounded_6h_inview_count,14483.028444766998
multilingual-e5-large-instruct_individual_median_cossim_norm,14476.839528560638
multilingual-e5-large-instruct_individual_quantile_q25_cossim_norm,14423.014796257019
rounded_24h_inview_count_mean,14406.494524240494
rounded_20m_inview_count_skew,14318.773533344269
rounded_6h_inview_count_median,14282.258613109589
rounded_20m_inview_count_min-rounded_20m_inview_count,14241.618660211563
rounded_12h_inview_count_median,14203.344521284103
rounded_30m_inview_count_min-rounded_30m_inview_count,14199.31962633133
time_gap_to_next_inview_impression_time_min,14134.39570736885
rounded_10m_inview_count_max-rounded_10m_inview_count,14105.91194844246
rounded_10m_inview_count_min/rounded_10m_inview_count,14066.233178138733
rounded_1h_inview_count_min-rounded_1h_inview_count,13933.04006266594
rounded_30m_inview_count_mean/rounded_30m_inview_count,13898.582730531693
rounded_1m_inview_count_mean/rounded_1m_inview_count,13823.86815905571
rounded_5m_inview_count_min/rounded_5m_inview_count,13782.583176374435
rounded_6h_inview_count_median-rounded_6h_inview_count,13713.092665672302
rounded_30m_inview_count_median-rounded_30m_inview_count,13683.030195713043
rounded_30m_inview_count,13668.801520347595
time_gap_from_prev_inview_impression_time_min,13617.077017784119
rounded_12h_inview_count_mean,13554.274613380432
rounded_30m_inview_count_norm,13527.322998523712
rounded_24h_inview_count_rank,13507.517900466919
rounded_3h_inview_count_median,13470.767813205719
rounded_3h_inview_count_std,13464.456769704819
rounded_12h_inview_count_min/rounded_12h_inview_count,13452.108244657516
rounded_3m_inview_count_max/rounded_3m_inview_count,13289.44515323639
rounded_6h_inview_count_mean,13201.508217096329
rounded_20m_inview_count_median-rounded_20m_inview_count,13175.426725625992
rounded_3h_inview_count_max,13140.198143482208
article_read_count_v2,13087.773789405823
past_inview_count_kurtosis,13007.076431274414
rounded_2m_inview_count_skew,12963.419821500778
rounded_30m_inview_count_mean-rounded_30m_inview_count,12923.489587783813
rounded_15m_inview_count_skew,12918.733794212341
rounded_1m_inview_count_kurtosis,12902.419134616852
rounded_6h_inview_count_mean-rounded_6h_inview_count,12872.718043327332
rounded_12h_inview_count_norm,12856.911082267761
click_cossim_item2vec_mean_2,12822.33276438713
rounded_20m_inview_count_min/rounded_20m_inview_count,12727.78808093071
second,12698.353080272675
rounded_24h_inview_count_norm,12585.956666469574
rounded_1h_inview_count_max/rounded_1h_inview_count,12428.950946807861
rounded_30m_inview_count_min/rounded_30m_inview_count,12375.517075300217
rounded_12h_inview_count_rank,12235.971806764603
rounded_10m_inview_count_kurtosis,12114.92348909378
rounded_2m_inview_count_kurtosis,12060.163835763931
rounded_3h_inview_count_min,11926.52140378952
time_gap_to_next_inview_impression_time_mean,11892.633175611496
rounded_3m_inview_count_skew,11869.368212461472
rounded_10m_inview_count,11537.694817304611
article_last_read_time_diff,11425.237829446793
rounded_20m_inview_count_mean/rounded_20m_inview_count,11306.679633378983
rounded_2m_inview_count_max-rounded_2m_inview_count,11262.217557430267
rounded_1m_inview_count_max/rounded_1m_inview_count,11107.641946792603
time_gap_from_prev_inview_impression_time_max/time_gap_from_prev_inview_impression_time,11103.382987260818
rounded_20m_inview_count,11096.416886806488
rounded_2m_inview_count_mean-rounded_2m_inview_count,11090.51698422432
rounded_1h_inview_count_max,11060.910786390305
time_gap_from_prev_inview_impression_time_mean,10927.240682601929
rounded_15m_inview_count_max/rounded_15m_inview_count,10864.687403202057
rounded_1h_inview_count_std,10858.751376628876
rounded_5m_inview_count_kurtosis,10805.107449293137
rounded_1h_inview_count_median,10755.431496620178
rounded_5m_inview_count_max-rounded_5m_inview_count,10711.437318563461
rounded_3m_inview_count_kurtosis,10685.372181415558
rounded_10m_inview_count_min-rounded_10m_inview_count,10661.72191977501
rounded_3h_inview_count_mean,10627.731328010559
past_inview_count,10626.797410964966
rounded_15m_inview_count_mean/rounded_15m_inview_count,10586.648494243622
inview_count_std,10521.313315868378
rounded_1m_inview_count_mean-rounded_1m_inview_count,10511.523051023483
rounded_10m_inview_count_skew,10407.35994052887
rounded_5m_inview_count_skew,10352.717030763626
past_inview_count_min-past_inview_count,10338.736875534058
rounded_3m_inview_count_mean/rounded_3m_inview_count,10272.183918952942
rounded_5m_inview_count,10262.182703256607
rounded_15m_inview_count_max-rounded_15m_inview_count,10251.89903497696
