feature_name,importance
rounded_5m_inview_count_min/rounded_5m_inview_count,14750.1976583004
rounded_20m_inview_count_min/rounded_20m_inview_count,14660.135212898254
rounded_6h_inview_count_std,14637.383507966995
rounded_1m_inview_count_kurtosis,14407.103913784027
time_gap_to_next_inview_impression_time_min,14330.616124391556
rounded_12h_inview_count_mean-rounded_12h_inview_count,14292.320208072662
inview_count_median/inview_count,14289.016474246979
rounded_24h_inview_count_rank,14228.139313697815
rounded_1h_inview_count_min-rounded_1h_inview_count,14227.035215139389
rounded_3h_inview_count_norm,14027.528800487518
rounded_3h_inview_count_min/rounded_3h_inview_count,13863.043688058853
rounded_2m_inview_count_kurtosis,13822.796830892563
rounded_5m_inview_count_kurtosis,13684.38405585289
rounded_20m_inview_count_mean/rounded_20m_inview_count,13682.738638401031
rounded_6h_inview_count_median-rounded_6h_inview_count,13635.734730958939
rounded_6h_inview_count_mean,13601.98647069931
rounded_6h_inview_count_mean-rounded_6h_inview_count,13549.56079030037
rounded_30m_inview_count,13543.832888126373
rounded_10m_inview_count_max-rounded_10m_inview_count,13430.320009708405
rounded_6h_inview_count_min/rounded_6h_inview_count,13342.854187250137
rounded_15m_inview_count_skew,13323.001075983047
rounded_30m_inview_count_mean-rounded_30m_inview_count,13321.707787752151
past_inview_count_kurtosis,13269.095048666
rounded_10m_inview_count_kurtosis,13194.729822397232
rounded_1m_inview_count_mean/rounded_1m_inview_count,13109.770655632019
rounded_12h_inview_count_norm,13063.21209526062
rounded_30m_inview_count_min/rounded_30m_inview_count,13043.19134092331
article_read_count_v2,12872.414371013641
rounded_20m_inview_count_skew,12820.789316654205
rounded_30m_inview_count_min-rounded_30m_inview_count,12817.0886220932
time_gap_from_prev_inview_impression_time_min,12721.602227926254
rounded_3m_inview_count_kurtosis,12720.086243867874
rounded_12h_inview_count_rank,12691.498046875
rounded_3h_inview_count_median,12583.257510900497
rounded_1h_inview_count_std,12535.033497095108
rounded_1m_inview_count_norm,12508.8250644207
second,12489.091572999954
rounded_5m_inview_count_skew,12464.343531131744
rounded_10m_inview_count_min-rounded_10m_inview_count,12459.633704185486
rounded_3h_inview_count_max,12353.658007621765
rounded_12h_inview_count_mean,12350.652901649475
